Accession,P0_observed,Total_UTRs_0,P0_Expected_freq,P0_Observed_freq,P0_Standard_Deviation,P0_Zscore,P0__BinomPval,P1_observed,P1_Total_UTRs,P1_Expected_freq,P1_Observed_freq,P1_Standard_Deviation,P1_Zscore,P1__BinomPval,P2_observed,P2_Total_UTRs,P2_Expected_freq,P2_Observed_freq,P2_Standard_Deviation,P2_Zscore,P2__BinomPval,P3_observed,P3_Total_UTRs,P3_Expected_freq,P3_Observed_freq,P3_Standard_Deviation,P3_Zscore,P3__BinomPval,P4_observed,P4_Total_UTRs,P4_Expected_freq,P4_Observed_freq,P4_Standard_Deviation,P4_Zscore,P4__BinomPval,P5_observed,P5_Total_UTRs,P5_Expected_freq,P5_Observed_freq,P5_Standard_Deviation,P5_Zscore,P5__BinomPval,P6_observed,P6_Total_UTRs,P6_Expected_freq,P6_Observed_freq,P6_Standard_Deviation,P6_Zscore,P6__BinomPval,Genomic_GC,Genomic_GC3
CP002546,3547,3547,0.0414,1.0,19.921355375576233,170.6788587371229,0.0,70,3547,0.0417,0.01973498731322244,19.990275135675347,-3.8973900794871628,6.804047151195141e-13,94,3547,0.0421,0.02650126867775585,20.081730503121488,-2.7551759043574333,9.451777036137868e-07,83,3547,0.042,0.023400056385678037,20.058913230780973,-3.2890116847786666,3.0968461986568214e-09,107,3547,0.0431,0.030166337750211446,20.308222472683326,-2.258971707726148,8.328360995077519e-05,118,3547,0.0398,0.033267550042289255,19.548902782509302,-1.18526345226552,0.048034040225650367,118,3547,0.0418,0.033267550042289255,20.013185653463566,-1.512233010978054,0.010420345366057533,56.448637682336866,65.06472505094511
AP012338,2223,2223,0.0165,1.0,12.738818626544614,171.62662913217378,0.0,2,2223,0.014,0.000899685110211426,11.749042514179612,-2.478670067356844,2.5710036672732352e-11,8,2223,0.0148,0.003598740440845704,12.075164595151488,-2.0621168186807326,3.93415703556725e-07,12,2223,0.0132,0.005398110661268556,11.413045167701739,-1.519629489339216,0.0005257360144707063,9,2223,0.0148,0.004048582995951417,12.075164595151488,-1.9793022125426494,1.5805163455975759e-06,13,2223,0.0147,0.005847953216374269,12.034911715505022,-1.6350846990134524,0.0001372455255206818,9,2223,0.0182,0.004048582995951417,13.367408125736269,-2.3533806781460322,4.2512765269658795e-09,73.28780179978833,93.48250813834655
AP009380,1266,1266,0.0625,1.0,24.206145913796355,49.031969162985895,0.0,35,1266,0.0638,0.02764612954186414,24.439631748453166,-1.8728105427732937,6.8754604324655485e-09,44,1266,0.0623,0.03475513428120063,24.16996276372804,-1.4427742541801618,1.5602809274693432e-05,40,1266,0.0613,0.0315955766192733,23.98797823910969,-1.567693601567805,1.890514685395028e-06,30,1266,0.0635,0.023696682464454975,24.38601033379589,-2.066389676304062,7.236128866316266e-11,50,1266,0.0595,0.03949447077409163,23.65581323903281,-1.0706459230160679,0.0019527355639291184,61,1266,0.0604,0.04818325434439179,23.822644689454613,-0.6492310237429851,0.06747531495742845,48.359283634112224,53.05509468872864
CP002930,1808,1808,0.0599,1.0,23.730147492167006,71.62622147886134,0.0,63,1808,0.0602,0.03484513274336283,23.7857015872982,-1.9272755033839266,1.4742178619427512e-06,98,1808,0.0603,0.05420353982300885,23.804182405619397,-0.4630446789635578,0.29935888052151455,75,1808,0.0593,0.041482300884955754,23.618532977304074,-1.3639458484130242,0.0009905960531758349,73,1808,0.0609,0.040376106194690266,23.914679592250447,-1.5516494735737374,0.00014718518069302598,63,1808,0.0543,0.03484513274336283,22.66087156311513,-1.5522086121900545,0.00014497724488759056,65,1808,0.0588,0.03595132743362832,23.524999468650368,-1.756021293647663,1.2880579769383337e-05,49.85902300409618,55.46027243078887
CP006569,2518,2518,0.0395,1.0,19.478128760227456,124.16690688165251,0.0,78,2518,0.0343,0.030976965845909452,18.199865384117544,-0.45975065328241155,0.38123658617447553,75,2518,0.035,0.029785544082605243,18.37797594948911,-0.7144421146315088,0.1747883792085227,74,2518,0.0393,0.02938840349483717,19.430777133197736,-1.2844262393067112,0.00886504452827589,54,2518,0.0369,0.021445591739475776,18.85162857686306,-2.0642354500745945,1.353638247022093e-05,77,2518,0.0349,0.03057982525814138,18.352653759061656,-0.5927317184104166,0.25414379062782766,83,2518,0.0376,0.0329626687847498,19.022681199031855,-0.6138356563844576,0.24872659202647102,57.47393369356759,67.20460837056719
CP002991,1216,1216,0.0846,1.0,27.828553681425845,39.999434133113276,0.0,83,1216,0.0857,0.06825657894736842,27.992054229727408,-0.7577578917903715,0.031225708511419845,119,1216,0.0853,0.09786184210526316,27.932760336207377,0.546856086406891,0.12325393196468298,79,1216,0.0887,0.0649671052631579,28.431023548229845,-1.0150601842048987,0.0028850812730967785,100,1216,0.0864,0.08223684210526316,28.09538040319084,-0.1801862059652008,0.6460018170769208,89,1216,0.0899,0.07319078947368421,28.60384414724706,-0.7103380893632619,0.04470571434948621,92,1216,0.0848,0.0756578947368421,27.858384734223197,-0.3990468257961611,0.27945459753858914,34.341571587788536,26.148057608477504
CP000103,1849,1849,0.0475,1.0,21.270578271405785,82.7985246817459,0.0,77,1849,0.0483,0.04164413196322336,21.43994169768192,-0.5740080907650323,0.19296901834420294,67,1849,0.0519,0.03623580313683072,22.182513383293607,-1.305672603439657,0.0016423943048911077,58,1849,0.0491,0.03136830719307734,21.60768150450205,-1.5173261413154817,0.00024203896140482514,57,1849,0.0564,0.030827474310438075,23.069252263565023,-2.0496373033589164,3.161882609432721e-07,63,1849,0.0528,0.03407247160627366,22.36339866835987,-1.5483871889737033,0.0001739156376405303,77,1849,0.0486,0.04164413196322336,21.503032344299722,-0.5981202927134806,0.17619629792866232,53.94264822125698,60.38097430302666
CR522870,1967,1967,0.0695,1.0,25.43024773768435,71.9730896403239,0.0,116,1967,0.0655,0.058973055414336555,24.74060427717965,-0.5189242694384003,0.25464342025524744,91,1967,0.0692,0.046263345195729534,25.379393215756757,-1.7776784344863514,2.8490582736438815e-05,90,1967,0.0645,0.045754956786985254,24.56415070789137,-1.5010288952572997,0.0004755351069376533,80,1967,0.0687,0.04067107269954245,25.29432940403837,-2.1796545430928784,1.669551222854677e-07,86,1967,0.0675,0.043721403152008134,25.088593025516598,-1.864293464062715,1.0115593672459966e-05,90,1967,0.0683,0.045754956786985254,25.22600047569967,-1.7579520797487822,3.755503603096641e-05,46.81120389126019,46.78685577190412
CP002568,2358,2358,0.0261,1.0,15.943271307984443,144.0392097479974,0.0,14,2358,0.0237,0.005937234944868533,15.211281997254538,-2.7535220244789156,2.9456465802640105e-11,25,2358,0.0219,0.010602205258693808,14.635706337584121,-1.8202196317364365,5.492282306498432e-05,26,2358,0.0242,0.01102629346904156,15.366964566888283,-2.021453219651055,6.192287501193311e-06,35,2358,0.0223,0.014843087362171332,14.765740753514535,-1.1908241038171286,0.011904169289778065,47,2358,0.0251,0.01993214588634436,15.642886562268487,-0.7789994481832291,0.11395927842744258,31,2358,0.0241,0.013146734520780322,15.335967527352162,-1.6841324131611086,0.00021198171289163247,67.21816850258045,86.10177881547655
CP001804,4038,4038,0.0233,1.0,15.08545988692423,261.43814173133063,0.0,49,4038,0.0238,0.012134720158494304,15.242558840299749,-3.0903210211307077,1.2325565863264216e-07,32,4038,0.0228,0.0079247152055473,14.926540121541896,-4.024134160421578,4.807618744193913e-13,36,4038,0.0209,0.008915304606240713,14.30496067803054,-3.3830362130476512,3.175039104220437e-09,59,4038,0.0248,0.014611193660227836,15.551514395710791,-2.6455558573348545,1.0002737990893212e-05,44,4038,0.0235,0.010896483407627538,15.14851477868375,-3.359603284119585,6.598691795774086e-09,63,4038,0.0227,0.015601783060921248,14.894532553927297,-1.9243705632401626,0.0017887341238822306,69.4833879119411,88.43233058581215
CP002345,2131,2131,0.0797,1.0,27.08281927717275,72.41341013758486,0.0,176,2131,0.0861,0.08259033317691225,28.051165751176903,-0.2666235002973521,0.5888514678665082,138,2131,0.0862,0.0647583294228062,28.065915271018685,-1.6280317088815017,0.0002816179413512958,128,2131,0.0842,0.06006569685593618,27.768752222597254,-1.8520889807266119,3.432206391162313e-05,126,2131,0.0806,0.05912717034256218,27.221983763127916,-1.6809428878574186,0.00017947899025267457,148,2131,0.085,0.06945096198967621,27.888169534768682,-1.1881382160521514,0.009220887562379461,143,2131,0.0819,0.0671046457062412,27.421230825767104,-1.149798862069058,0.011456709384782198,38.85666655089779,36.90686604784456
CP002825,1560,1560,0.0992,1.0,29.893035978301032,47.009209804586305,0.0,156,1560,0.0969,0.1,29.582155093907545,0.1634769334637147,0.6686773808299871,139,1560,0.1009,0.0891025641025641,30.11962649170803,-0.6110301535467793,0.13008374330611197,120,1560,0.0986,0.07692307692307693,29.812420230501246,-1.1342923432094478,0.003368707863577432,125,1560,0.1031,0.08012820512820513,30.40894440785474,-1.1784690556619064,0.002350285089543069,122,1560,0.1004,0.0782051282051282,30.053259390621843,-1.1520880164766574,0.003152861513113129,159,1560,0.1004,0.10192307692307692,30.053259390621843,0.07905964438391126,0.8331655946636487,30.823216535079524,18.766457653661888
CP007201,1209,1209,0.0799,1.0,27.11383226325633,41.02706283639163,0.0,57,1209,0.0804,0.04714640198511166,27.19114561764546,-1.47855484154041,6.441446695155092e-06,55,1209,0.0789,0.045492142266335814,26.958262184347124,-1.4982456852672001,5.263908882866352e-06,66,1209,0.0779,0.05459057071960298,26.80141600736797,-1.0514780260958132,0.0018273147778385787,73,1209,0.0838,0.060380479735318446,27.70876395655353,-1.0218499837955881,0.002573337088125512,79,1209,0.0785,0.065343258891646,26.895678091470383,-0.5914147226890157,0.09709141212404149,77,1209,0.0749,0.06368899917287014,26.3229918512315,-0.5149148727699003,0.1550966843952693,40.89826304448522,38.89443801110675
CP009301,1617,1617,0.0899,1.0,28.60384414724706,51.44873858297942,0.0,153,1617,0.0914,0.09461966604823747,28.8177098326706,0.1806597411879598,0.6351417698177553,124,1617,0.0892,0.0766852195423624,28.503220870631445,-0.7099688870899065,0.08084289864721446,93,1617,0.0874,0.0575139146567718,28.242032504761408,-1.7111303866622427,8.288081550433552e-06,104,1617,0.096,0.06431663574520717,29.45912422323515,-1.739087679992606,6.010102817670807e-06,111,1617,0.0925,0.0686456400742115,28.97304782034503,-1.3313235196786641,0.0006852516123401749,113,1617,0.0917,0.06988249845392702,28.860199237011514,-1.2224066684458945,0.001898611398960026,38.160626280072236,30.365542562313244
CP002544,1975,1975,0.079,1.0,26.973876250921002,67.4346906273025,0.0,117,1975,0.0744,0.05924050632911392,26.242073088839607,-1.1409159595982175,0.010011791390267206,114,1975,0.0831,0.05772151898734177,27.603331320693883,-1.8158134399677963,2.1614036658079933e-05,114,1975,0.0785,0.05772151898734177,26.895678091470383,-1.525802765055197,0.00043184567572962865,107,1975,0.0782,0.054177215189873416,26.848605177923115,-1.7671309062644627,3.8553058811395934e-05,115,1975,0.0756,0.05822784810126582,26.435703130425715,-1.297865989443326,0.002863446348576267,139,1975,0.0737,0.07037974683544304,26.12820506655595,-0.25097399470404463,0.6053379678535882,43.35854115212846,45.50594221801111
CP003630,4776,4776,0.0698,1.0,25.480965444817826,174.351133186891,0.0,190,4776,0.0689,0.039782244556113906,25.32840105494226,-5.490532138145545,1.2851337674562697e-17,299,4776,0.0702,0.06260469011725293,25.548377639294436,-1.4198631518663347,0.041376557529392094,287,4776,0.0658,0.06009212730318258,24.793216814282086,-1.0995265440625046,0.11501547021052197,251,4776,0.0662,0.052554438860971525,24.86313737242346,-2.621197760516079,0.0001070660949793681,295,4776,0.0718,0.06176716917922948,25.815646418402928,-1.8561146687321406,0.006546641266752386,258,4776,0.0671,0.05402010050251256,25.019510386896062,-2.496835430989025,0.0002127629729880042,46.2148157756402,44.79423404576558
FP476056,2756,2756,0.0784,1.0,26.88,94.49142857142857,0.0,144,2756,0.0805,0.05224963715529753,27.206570897487246,-2.861735140873297,8.64667208398373e-09,146,2756,0.0771,0.05297532656023222,26.67500515463868,-2.492505610198095,6.629931944028092e-07,142,2756,0.0747,0.05152394775036284,26.29066564391248,-2.4295010580985283,1.3773318479500615e-06,150,2756,0.0867,0.054426705370101594,28.139493598854973,-3.16086711679912,1.7427567671901975e-10,191,2756,0.0786,0.0693033381712627,26.9113433332489,-0.952074360715564,0.07101657477190446,190,2756,0.0759,0.06894049346879536,26.48380448500555,-0.724231294293818,0.17182817429547848,42.77961255494673,45.41348238789777
CP000884,3299,3299,0.0274,1.0,16.324594941376034,196.55050624671364,0.0,39,3299,0.0272,0.011821764170960897,16.26657923473771,-3.1188364356077254,1.6399832865607893e-09,25,3299,0.0301,0.007578053955744165,17.086248856902444,-4.348520299701978,4.215567906311596e-19,68,3299,0.0259,0.020612306759624128,15.88369919130931,-1.0982391311933462,0.055007665897801955,71,3299,0.0256,0.021521673234313428,15.793872229443926,-0.8518746894075457,0.15142280263083813,52,3299,0.0286,0.015762352227947862,16.66794528428744,-2.540889070467724,2.3442878723344965e-06,55,3299,0.027,0.016671718702637162,16.208331191088117,-2.1021905092076643,0.00013024881739601938,66.47625701254553,84.07911259983818
CP000083,3569,3569,0.0915,1.0,28.83188339321592,112.46010036107936,0.0,349,3569,0.0867,0.09778649481647521,28.139493598854973,1.4061269390295659,0.020298857830667587,290,3569,0.0852,0.08125525357242926,27.917908231097833,-0.5042927959881174,0.41821740879492847,288,3569,0.0982,0.08069487251330905,29.75848786480926,-2.0994279105787634,0.0003509527672579064,310,3569,0.0879,0.08685906416363127,28.314941285476827,-0.13120634659078523,0.8592176275448637,335,3569,0.0861,0.09386382740263378,28.051165751176903,0.987805649354786,0.10072103317365519,323,3569,0.0885,0.09050154104791258,28.40206858663643,0.2515133705212279,0.6585424536243574,38.00542695387089,30.46081482872266
CP006914,356,356,0.07,1.0,25.51470164434615,12.976048264838896,0.0,18,356,0.069,0.05056179775280899,25.345413786324343,-0.2589817651168808,0.20816949866325857,15,356,0.0664,0.042134831460674156,24.897999919672262,-0.3469515634938483,0.0696473755470838,18,356,0.0668,0.05056179775280899,24.967530915170606,-0.23153270620313954,0.24355651857280042,21,356,0.0666,0.05898876404494382,24.932797676955552,-0.10867613153995884,0.6701711982268901,16,356,0.0668,0.0449438202247191,24.967530915170606,-0.31163674239298855,0.1104528152836354,12,356,0.0641,0.033707865168539325,24.493099028093607,-0.44174075267445373,0.016726646001125847,43.151248876847866,44.42254157393535
CP011052,2426,2426,0.0652,1.0,24.68784316217194,91.85998084575021,0.0,134,2426,0.0634,0.055234954657873044,24.36810210090232,-0.8128823458625662,0.10406265959444569,125,2426,0.0661,0.05152514427040396,24.845681717352818,-1.4231285904022803,0.0032341911253127064,101,2426,0.0646,0.0416323165704864,24.581871368958062,-2.2666947997442786,1.2702299314032978e-06,143,2426,0.0638,0.05894476504534213,24.439631748453166,-0.48195488873294884,0.3605855426709288,150,2426,0.0595,0.06183017312448475,23.65581323903281,0.23896874492872638,0.6066782689285615,135,2426,0.0604,0.055647155812036275,23.822644689454613,-0.4840100732016579,0.3483982695595974,54.34229363544384,58.664819914587355
CP002628,1019,1019,0.0362,1.0,18.678747281335546,52.57912563447768,0.0,21,1019,0.0398,0.020608439646712464,19.548902782509302,-1.000373280156533,0.000956366420946188,10,1019,0.0354,0.009813542688910697,18.478863601423114,-1.4109417420014978,4.150308975478095e-07,26,1019,0.0349,0.02551521099116781,18.352653759061656,-0.5210745064744765,0.10503564042374375,21,1019,0.037,0.020608439646712464,18.876175460087246,-0.8848720459988134,0.003589001171960888,24,1019,0.0387,0.023552502453385672,19.287900352293402,-0.8002581783436414,0.009256608561173992,18,1019,0.0359,0.017664376840039256,18.604082885216354,-0.9988183838272502,0.0009522712266579203,60.393461963311104,73.65026650100693
CP001848,3551,3551,0.046,1.0,20.948508300115307,161.7133760298032,0.0,103,3551,0.0438,0.02900591382709096,20.46498473002118,-2.5670090006436874,6.18258632673829e-06,72,3551,0.0457,0.020275978597578147,20.883368981081574,-4.323090784910522,8.280330062214933e-16,86,3551,0.0452,0.024218529991551677,20.77425329584676,-3.5864201200865917,6.60382078367385e-11,104,3551,0.0459,0.02928752464094621,20.926822501278114,-2.818913382401801,6.178505205819317e-07,124,3551,0.0447,0.03491974091805125,20.664440471495954,-1.6806503930220282,0.003920121544382537,102,3551,0.0465,0.028724303013235707,21.056531053333547,-2.9977159979543244,8.657142180380759e-08,57.464697308785595,65.2958557927804
CP005384,1368,1368,0.0763,1.0,26.547751317201993,47.5980652712088,0.0,105,1368,0.0801,0.07675438596491228,27.14479508119374,-0.16860690921814586,0.6903177540421979,105,1368,0.081,0.07675438596491228,27.283511504203414,-0.2128758242539712,0.6200780203902149,106,1368,0.0852,0.07748538011695906,27.917908231097833,-0.3780225908273572,0.3326460796262679,108,1368,0.0832,0.07894736842105263,27.61842863017373,-0.2106419622166391,0.6243308891368107,99,1368,0.083,0.07236842105263158,27.58822212466762,-0.5271814883277925,0.16974579691659833,97,1368,0.081,0.07090643274853801,27.283511504203414,-0.5060932130335455,0.18089532548499032,40.05979163261268,33.29125144265007
CP010327,2283,2283,0.1044,1.0,30.577874353852657,66.86713328529274,0.0,264,2283,0.1054,0.11563731931668857,30.706813576143,0.7611274918527602,0.11682906215126916,217,2283,0.1052,0.09505037231712658,30.68109515646402,-0.7552403159610853,0.11665530634978341,196,2283,0.1072,0.08585194918966273,30.93673544509828,-1.57539570025066,0.0008023334405021067,184,2283,0.0977,0.08059570740254052,29.690858862619653,-1.3151893039093663,0.005335150515939327,189,2283,0.103,0.08278580814717477,30.395887879777423,-1.5182645817924347,0.001201509566009446,218,2283,0.0987,0.09548839246605344,29.825879702030583,-0.2458301338719883,0.6482339258534244,34.07937116047691,27.123549940749196
CP000157,1400,1400,0.0346,1.0,18.276443855411262,73.95092889472762,0.0,19,1400,0.0345,0.013571428571428571,18.250958878919214,-1.605395102492012,2.275995428850586e-06,20,1400,0.0339,0.014285714285714285,18.097179338228376,-1.5173635342162775,8.197041970720088e-06,20,1400,0.034,0.014285714285714285,18.122913673027305,-1.5229339221031346,8.278533784359013e-06,32,1400,0.0351,0.022857142857142857,18.403257863758796,-0.9313568351261052,0.010842829078324637,18,1400,0.0329,0.012857142857142857,17.837485809384685,-1.5730916509117572,2.9173516879605824e-06,32,1400,0.0324,0.022857142857142857,17.705998983395432,-0.7545465247416381,0.041450738500232905,63.068512035455406,77.17354765752737
FO818637,2723,2723,0.0788,1.0,26.942635357366214,93.10253309404594,0.0,204,2723,0.0728,0.0749173705471906,25.98079290552927,0.2219177844557983,0.6580780065081601,169,2723,0.0734,0.062063900110172605,26.07919477284527,-1.183633170765735,0.022666635531266577,164,2723,0.0756,0.060227690047741464,26.435703130425715,-1.5834192036989303,0.0020436185043210047,175,2723,0.0747,0.06426735218508997,26.29066564391248,-1.080539396939074,0.03772331647864076,183,2723,0.0732,0.0672052882849798,26.046450813882494,-0.6267111061173711,0.23913277858326484,170,2723,0.0779,0.06243114212265883,26.80141600736797,-1.5716221855002117,0.0020974110083321926,44.774330728468335,41.68672780239337
