Accession,P0_observed,Total_UTRs_0,P0_Expected_freq,P0_Observed_freq,P0_Standard_Deviation,P0_Zscore,P0__BinomPval,P1_observed,P1_Total_UTRs,P1_Expected_freq,P1_Observed_freq,P1_Standard_Deviation,P1_Zscore,P1__BinomPval,P2_observed,P2_Total_UTRs,P2_Expected_freq,P2_Observed_freq,P2_Standard_Deviation,P2_Zscore,P2__BinomPval,P3_observed,P3_Total_UTRs,P3_Expected_freq,P3_Observed_freq,P3_Standard_Deviation,P3_Zscore,P3__BinomPval,P4_observed,P4_Total_UTRs,P4_Expected_freq,P4_Observed_freq,P4_Standard_Deviation,P4_Zscore,P4__BinomPval,P5_observed,P5_Total_UTRs,P5_Expected_freq,P5_Observed_freq,P5_Standard_Deviation,P5_Zscore,P5__BinomPval,P6_observed,P6_Total_UTRs,P6_Expected_freq,P6_Observed_freq,P6_Standard_Deviation,P6_Zscore,P6__BinomPval,Genomic_GC,Genomic_GC3
CP001616,1735,1735,0.0653,1.0,24.70544676786882,65.64157755321962,0.0,121,1735,0.0633,0.06974063400576369,24.350176590735437,0.4589083762230946,0.14656684579995205,85,1735,0.0662,0.04899135446685879,24.86313737242346,-1.2008540817988396,0.9988645192629957,91,1735,0.0632,0.05244956772334294,24.332233765110843,-0.7665551868379827,0.9732130004431645,92,1735,0.0621,0.05302593659942363,24.133708790817874,-0.65234482343592,0.9496472713458036,103,1735,0.0637,0.05936599423631124,24.42177511975737,-0.3079014511896265,0.783187376220194,86,1735,0.0631,0.04956772334293948,24.314273585694473,-0.9656262161092817,0.9926910554016951,49.02701933458781,49.43651106937553
HE999757,2372,2372,0.0929,1.0,29.02922492937075,74.1198294213858,0.0,206,2372,0.0942,0.08684654300168634,29.210676130483524,-0.597124144682073,0.8974557935967834,244,2372,0.0955,0.10286677908937605,29.390432116591956,0.5945472298835405,0.11854858701665899,227,2372,0.093,0.09569983136593592,29.043243620504924,0.2204987873833309,0.33531486272739175,196,2372,0.0935,0.08263069139966273,29.113184298527017,-0.8855781537200125,0.9698368079478429,192,2372,0.093,0.08094435075885328,29.043243620504924,-0.9846007688965857,0.9816992754325615,177,2372,0.0909,0.07462057335581787,28.746685026277376,-1.3432783628686975,0.9979235066655551,34.526311521755325,24.558119673318657
CP001607,1316,1316,0.0734,1.0,26.07919477284527,46.75779335294874,0.0,87,1316,0.0754,0.06610942249240122,26.40356794071589,-0.46305863008560116,0.9100549495630649,89,1316,0.0763,0.067629179331307,26.547751317201993,-0.4298217149791598,0.8935000712536503,94,1316,0.0768,0.07142857142857142,26.62738440027484,-0.26547106143579896,0.7817080332390305,99,1316,0.0725,0.07522796352583587,25.931399885081408,0.13844219810382724,0.36619918376051375,74,1316,0.0733,0.05623100303951368,26.062829854027747,-0.8618711063153643,0.9939976424488339,113,1316,0.076,0.0858662613981763,26.499811320083015,0.4899657527055681,0.0986226985975762,42.230964944326395,40.50556652796647
CP003096,711,711,0.0753,1.0,26.387479985781138,24.91566835310808,0.0,48,711,0.0776,0.06751054852320675,26.754109964639078,-0.268130766057303,0.8598386371766626,42,711,0.0751,0.05907172995780591,26.355263231468587,-0.4324031940000842,0.9586848993118595,32,711,0.0781,0.0450070323488045,26.832888402108335,-0.8768754092888208,0.9998486947558844,39,711,0.0779,0.05485232067510549,26.80141600736797,-0.6114191875345347,0.9932275121913244,48,711,0.0797,0.06751054852320675,27.08281927717275,-0.3200073046791284,0.9002312136004316,48,711,0.0739,0.06751054852320675,26.160808473745607,-0.17365289014516302,0.7621423915650547,47.05763974928015,50.88311071785386
CP001080,648,648,0.1011,1.0,30.146109201686375,19.32213527467139,0.0,57,648,0.092,0.08796296296296297,28.9025950392002,-0.09051090382894526,0.6584294779184481,60,648,0.1008,0.09259259259259259,30.106371418688106,-0.17665363673480342,0.7739370757408639,41,648,0.096,0.06327160493827161,29.45912422323515,-0.7199127794597748,0.9988710358564248,75,648,0.0975,0.11574074074074074,29.663740492392392,0.3984662690476063,0.06954732470028034,50,648,0.0982,0.07716049382716049,29.75848786480926,-0.4581415581980002,0.9722804766181932,65,648,0.0911,0.10030864197530864,28.775126411538142,0.20737354598057622,0.2252115609787118,32.027444977867134,22.790509467385593
CP000116,1192,1192,0.0311,1.0,17.35879892158441,66.53275985378974,0.0,14,1192,0.0277,0.01174496644295302,16.411188256796034,-1.1588679443808276,0.9999452571092785,13,1192,0.026,0.010906040268456376,15.913516267626083,-1.1306112173713807,0.9999230287663138,14,1192,0.0306,0.01174496644295302,17.223135603019564,-1.3049424052644423,0.9999944015972103,20,1192,0.0265,0.016778523489932886,16.061677994530957,-0.721468828097895,0.9896095287596278,26,1192,0.0288,0.02181208053691275,16.72440133457697,-0.49805071245084953,0.9420317463507744,16,1192,0.0275,0.013422818791946308,16.35351644142629,-1.0260790124314398,0.9996295168032867,66.06722296893027,83.50812300707801
FP929061,1527,1527,0.0928,1.0,29.015196018638232,47.74375465566873,0.0,109,1527,0.0908,0.07138179436804191,28.732448555596513,-1.0319900144474272,0.9971942316516413,129,1527,0.0943,0.08447937131630648,29.224563298704737,-0.5131334161172778,0.9142925243137512,113,1527,0.0971,0.07400130975769482,29.609388713717145,-1.191233643525362,0.9993216768959203,122,1527,0.0932,0.07989521938441388,29.07125040310444,-0.6988485090352523,0.9687623084182001,122,1527,0.0959,0.07989521938441388,29.44540541408795,-0.8299868742274877,0.9866110656288652,122,1527,0.0936,0.07989521938441388,29.127141981320445,-0.7184776320801004,0.9722795364541992,36.27636937088495,31.75870431037972
CP009291,1909,1909,0.0331,1.0,17.88977082022014,103.17695618066541,0.0,36,1909,0.032,0.01885804085908853,17.6,-1.4254545454545453,0.9998295593891056,32,1909,0.0319,0.01676270298585647,17.57338612789237,-1.6443672147017072,0.9999859292134169,38,1909,0.0324,0.01990570979570456,17.705998983395432,-1.34709145879698,0.9996216800272122,32,1909,0.0318,0.01676270298585647,17.546726190375228,-1.6359860915676678,0.9999844561824962,52,1909,0.0321,0.027239392352016764,17.626568015356817,-0.5264155785695732,0.9004091832495046,39,1909,0.0296,0.020429544264012573,16.948109039063915,-1.032941194775728,0.9946859331464262,63.498786030225865,78.0663982712248
CR522870,1967,1967,0.0697,1.0,25.464074693575654,71.86203001759442,0.0,116,1967,0.0634,0.058973055414336555,24.36810210090232,-0.35734420202045825,0.8018928678223242,91,1967,0.0684,0.046263345195729534,25.24310598955683,-1.7249382868341885,0.9999836008956965,90,1967,0.0703,0.045754956786985254,25.565193134416173,-1.8885091047876634,0.9999975193107838,80,1967,0.0706,0.04067107269954245,25.615549964816292,-2.2982212008276193,0.9999999914694847,86,1967,0.0676,0.043721403152008134,25.105824025512486,-1.8708487700809977,0.9999970423830082,90,1967,0.0679,0.045754956786985254,25.15742236398634,-1.731469121508909,0.9999848421614851,46.81120389126019,46.78685577190412
CP010812,2271,2271,0.0603,1.0,23.804182405619397,89.650577517681,0.0,102,2271,0.0638,0.04491413474240423,24.439631748453166,-1.7549282428412434,0.9999542385858557,136,2271,0.058,0.059885512989872304,23.374344910606585,0.18319229977893145,0.3627237822859733,108,2271,0.0601,0.047556142668428,23.767202191255073,-1.198588700965466,0.9958451668119128,122,2271,0.062,0.05372082782915016,24.115555146004827,-0.7796627482206181,0.9558644576131207,123,2271,0.0619,0.05416116248348745,24.097383675411734,-0.7293281393835671,0.9445622095487487,138,2271,0.0614,0.0607661822985469,24.006257517572372,-0.05995936680035936,0.5624049368851196,47.68660014489405,48.187630250539605
CP007451,2673,2673,0.0805,1.0,27.206570897487246,90.3393341726502,0.0,182,2673,0.0753,0.06808829031051253,26.387479985781138,-0.7305320557471705,0.9281050671420431,161,2673,0.0755,0.06023194912083801,26.41964231400569,-1.5447408225646126,0.9990887687172846,140,2673,0.073,0.052375607931163484,26.013650262890827,-2.1192335348124134,0.999992620744547,144,2673,0.0808,0.05387205387205387,27.252772336039502,-2.6411404723333267,0.9999999737110932,179,2673,0.0819,0.06696595585484474,27.421230825767104,-1.4557588699661619,0.9982926896086388,181,2673,0.0788,0.06771417882528993,26.942635357366214,-1.0998330195601442,0.9862060712915794,41.31110710580029,41.74007240439233
CP003488,2623,2623,0.0765,1.0,26.579644467148164,91.13517312069233,0.0,193,2623,0.0799,0.07357987037743043,27.11383226325633,-0.6114111734203461,0.8916520420536072,169,2623,0.0756,0.06443004193671369,26.435703130425715,-1.108304169382166,0.9875940124579828,177,2623,0.0771,0.06747998475028594,26.67500515463868,-0.9459529568492714,0.97204688161207,198,2623,0.0754,0.07548608463591308,26.40356794071589,0.008551874523436042,0.5039117443139324,188,2623,0.0755,0.07167365611894777,26.41964231400569,-0.3798878077421737,0.7807157337601658,195,2623,0.0784,0.07434235608082349,26.88,-0.3959523809523812,0.7898654795773251,41.26553885876065,36.21613814687945
CP000157,1400,1400,0.038,1.0,19.119623427254,70.44071788988315,0.0,19,1400,0.0372,0.013571428571428571,18.925157859315203,-1.747937863763583,0.9999999707891585,20,1400,0.038,0.014285714285714285,19.119623427254,-1.7364358731393825,0.9999999603311336,20,1400,0.0345,0.014285714285714285,18.250958878919214,-1.550603460768735,0.9999989946533993,32,1400,0.0369,0.022857142857142857,18.85162857686306,-1.0428807208799495,0.9988591757395153,18,1400,0.035,0.012857142857142857,18.37797594948911,-1.686801641551924,0.9999999178565867,32,1400,0.0332,0.022857142857142857,17.915847733222115,-0.808222988697829,0.9904847431673189,63.068512035455406,77.17354765752737
CP003789,889,889,0.0936,1.0,29.127141981320445,27.664561133967815,0.0,68,889,0.1005,0.0764904386951631,30.0665511823355,-0.7099084916842804,0.9941327596027179,70,889,0.0898,0.07874015748031496,28.589501569632166,-0.3439094583741812,0.8888719222794392,65,889,0.0967,0.07311586051743532,29.554882845310008,-0.7094022368397607,0.9941609092015039,66,889,0.0939,0.07424071991001124,29.168954386470556,-0.5991678607480836,0.983173569358111,78,889,0.1008,0.08773903262092239,30.106371418688106,-0.3856725155789617,0.9134956821287388,81,889,0.0906,0.09111361079865017,28.703943979878442,0.015907221680758317,0.49565121682534996,35.35545263079541,24.887214533849594
AP007255,2062,2062,0.0315,1.0,17.46646787418681,114.33605319547051,0.0,35,2062,0.0326,0.01697381183317168,17.758727431885426,-1.8143867641184415,0.9999956073538359,43,2062,0.0329,0.020853540252182348,17.837485809384685,-1.3925617245302162,0.9995709344005203,45,2062,0.0329,0.021823472356935016,17.837485809384685,-1.2804382996612385,0.9988526166714883,39,2062,0.0328,0.018913676042677012,17.81127732645809,-1.6076106994003003,0.9999500889076439,45,2062,0.0317,0.021823472356935016,17.52001997715756,-1.162407350365594,0.9970993571734452,49,2062,0.0318,0.02376333656644035,17.546726190375228,-0.9444268873979408,0.9869038231650198,65.093510400737,83.14199548369172
CP001958,1414,1414,0.0263,1.0,16.002596664291705,86.03677446124894,0.0,7,1414,0.0253,0.0049504950495049506,15.703474137909739,-1.8323461259146623,0.9999999992671372,18,1414,0.0214,0.01272984441301273,14.471364828515657,-0.8471626653930111,0.9939873531280466,14,1414,0.028,0.009900990099009901,16.497272501841024,-1.5512867352554214,0.9999993194103428,12,1414,0.0253,0.008486562942008486,15.703474137909739,-1.5139452449319308,0.9999989848763159,15,1414,0.0283,0.010608203677510608,16.582855604509135,-1.5085580310545372,0.9999984766658998,17,1414,0.0271,0.012022630834512023,16.237484411077965,-1.3129743167269752,0.9999673079579446,66.79128951233038,83.1051939555314
CP000686,2573,2573,0.0412,1.0,19.87525094181203,124.12383658563678,0.0,81,2573,0.0391,0.03148076175670424,19.38328919456138,-1.011402131146072,0.9821360287240941,62,2573,0.0429,0.024096385542168676,20.263166090223905,-2.3876673459900255,0.9999998758178968,65,2573,0.0412,0.025262339681305868,19.87525094181203,-2.0632494211044827,0.9999948918205361,89,2573,0.0425,0.03458997279440342,20.172691937369194,-1.0089134391775312,0.9816836005278464,86,2573,0.0417,0.03342401865526622,19.990275135675347,-1.065222957436829,0.9864452925926013,73,2573,0.0437,0.028371550719005052,20.44267839594411,-1.929301984608095,0.9999788375651535,60.38734500391099,69.01942839263505
CU207366,1901,1901,0.0869,1.0,28.168846266753633,61.62137716121824,0.0,143,1901,0.0887,0.07522356654392424,28.431023548229845,-0.9010825782104157,0.9841532336514586,160,1901,0.0892,0.08416622830089426,28.503220870631445,-0.3357234623915681,0.7900205932286224,138,1901,0.0923,0.07259337190952131,28.94489765053592,-1.2942626521709735,0.9990471881385995,118,1901,0.0905,0.06207259337190952,28.68967584341099,-1.8836218399592415,0.9999977884273301,140,1901,0.0895,0.07364544976328248,28.546409581591867,-1.0558070328898888,0.9941762251258647,152,1901,0.0885,0.07995791688584955,28.40206858663643,-0.5717365251219916,0.9133249772981284,36.610762505380464,31.07975083762683
CP001810,1745,1745,0.1007,1.0,30.09310718420416,52.14743995673908,0.0,233,1745,0.0932,0.1335243553008596,29.07125040310444,2.4204669226228326,2.5256325443906005e-08,158,1745,0.0943,0.09054441260744986,29.224563298704737,-0.2242462935379583,0.7157819788958726,153,1745,0.0874,0.08767908309455587,28.242032504761408,0.017243801412589195,0.49578494844818005,133,1745,0.0882,0.07621776504297995,28.358554264983255,-0.7373083904287085,0.9667905456583621,156,1745,0.0921,0.08939828080229226,28.916706243969074,-0.16303724083316995,0.6636589465182843,152,1745,0.0884,0.08710601719197708,28.387574746709166,-0.0795418425190327,0.5876820134450114,40.212540550758916,37.81252784449697
CP000769,2405,2405,0.0206,1.0,14.204098000225146,165.82939655602658,0.0,12,2405,0.0175,0.00498960498960499,13.112494041943357,-2.294567296180128,0.9999999894357842,21,2405,0.0176,0.008731808731808732,13.149235719234788,-1.6219954113987982,0.9999046659555294,20,2405,0.0179,0.008316008316008316,13.258804621835258,-1.7384297195269725,0.9999718108810619,16,2405,0.02,0.006652806652806653,14.0,-2.292857142857143,0.999999980890729,22,2405,0.019,0.009147609147609148,13.652472303579303,-1.735583085108169,0.9999683431001368,19,2405,0.0176,0.0079002079002079,13.149235719234788,-1.774095506241146,0.9999816572605003,73.53140115839552,94.22784852281781
CP000875,3179,3179,0.0583,1.0,23.430985894750567,127.76518723741346,0.0,92,3179,0.0632,0.028939918213274615,24.332233765110843,-4.4760707566506435,0.9999999999999999,197,3179,0.0601,0.061969172695816296,23.767202191255073,0.25001259938733356,0.33899153439012625,160,3179,0.0581,0.05033029254482542,23.39324475142343,-1.055856092750752,0.9739559773285933,138,3179,0.0573,0.04340987731991192,23.241495218681607,-1.8999078839173251,0.9998018413704819,123,3179,0.0626,0.038691412393834536,24.22421102946389,-3.137579998273409,0.9999999989823019,158,3179,0.0574,0.0497011638880151,23.260533097932214,-1.0521942853569304,0.9735710783988971,50.715668122094606,51.040165935922595
AP012334,947,947,0.0703,1.0,25.565193134416173,34.43846073725764,0.0,45,947,0.0699,0.04751847940865892,25.497841085080125,-0.831258612416495,0.9981867486225033,42,947,0.0713,0.044350580781414996,25.732529996096382,-0.9917835519426791,0.9997693389442878,55,947,0.0742,0.05807814149947202,26.209608924972535,-0.5825115530607252,0.9778386275055446,58,947,0.0674,0.061246040126715945,25.07134619441086,-0.23244862700269325,0.7922318847450246,52,947,0.0718,0.054910242872228086,25.815646418402928,-0.6195699980070266,0.983985227425054,58,947,0.0686,0.061246040126715945,25.27727042225881,-0.27551234305217603,0.8311004299873019,48.63343237690101,48.528931928920855
CP000352,2205,2205,0.0305,1.0,17.19585705918725,124.31758955904225,0.0,32,2205,0.0327,0.014512471655328799,17.78502459936449,-2.254902700636861,0.9999999730553354,34,2205,0.0345,0.015419501133786848,18.250958878919214,-2.3052213464025653,0.9999999857811996,49,2205,0.0367,0.022222222222222223,18.80242271623527,-1.6978397136255807,0.9999594048823585,53,2205,0.0352,0.024036281179138322,18.428499667634366,-1.3357571394285899,0.9988904471433745,27,2205,0.0328,0.012244897959183673,17.81127732645809,-2.5446799333517,0.9999999998027496,45,2205,0.0273,0.02040816326530612,16.29561597485655,-0.9325514312222111,0.9833039044775129,63.820295314082756,79.09870616890429
AP008955,3709,3709,0.0674,1.0,25.07134619441086,137.96679975529656,0.0,200,3709,0.0662,0.05392289026691831,24.86313737242346,-1.831458327962475,0.9991154097621777,194,3709,0.0665,0.05230520355891076,24.91540688008125,-2.113090115421319,0.9998536581316297,179,3709,0.0689,0.04826098678889188,25.32840105494226,-3.0223029015510243,0.9999999253980594,169,3709,0.0643,0.04556484227554597,24.528658748492546,-2.8329596294893435,0.9999995676918669,193,3709,0.0671,0.05203558910757616,25.019510386896062,-2.2332131658844894,0.9999368998539063,156,3709,0.0657,0.042059854408196276,24.775695752087366,-3.539004550159315,0.9999999997594016,47.2735528479921,49.388060253065156
CP000478,2820,2820,0.0304,1.0,17.168529348782325,159.2606998801518,0.0,40,2820,0.0287,0.014184397163120567,16.69620016650495,-2.4516955709551005,0.9999998759417683,34,2820,0.0315,0.012056737588652482,17.46646787418681,-3.13915786494141,0.9999999999945777,35,2820,0.0277,0.012411347517730497,16.411188256796034,-2.6271101961276973,0.9999999889454616,47,2820,0.0293,0.016666666666666666,16.864610876032685,-2.1124709168730518,0.9999937805547977,54,2820,0.0287,0.019148936170212766,16.69620016650495,-1.613181426396264,0.9994712293581441,52,2820,0.0296,0.018439716312056736,16.948109039063915,-1.8569623270336406,0.9999272807733256,59.94872802991272,74.24832713519152
CP000285,1952,1952,0.0288,1.0,16.72440133457697,113.35427571213282,0.0,30,1952,0.0299,0.015368852459016393,17.03114499967633,-1.6654664146502813,0.9999871603773157,29,1952,0.0266,0.01485655737704918,16.091127990293284,-1.4245862697648075,0.9998234987918609,33,1952,0.0309,0.016905737704918034,17.3046785581241,-1.5785788743920626,0.9999622243143982,34,1952,0.032,0.017418032786885244,17.6,-1.617272727272727,0.9999749538697233,35,1952,0.0298,0.017930327868852458,17.003517283197613,-1.362635719075343,0.9996392873776943,38,1952,0.0299,0.0194672131147541,17.03114499967633,-1.1957387480634467,0.99836291819685,63.91185638668967,79.91249954817198
CP003746,1858,1858,0.0532,1.0,22.44320832679677,78.38248321651956,0.0,68,1858,0.0498,0.03659849300322928,21.753151495817797,-1.1275791466223068,0.9972964339811439,53,1858,0.0454,0.02852529601722282,20.817982611194584,-1.5060633196580848,0.9999238994123701,69,1858,0.0483,0.03713670613562971,21.43994169768192,-0.9674186755014614,0.9912810748385689,68,1858,0.0484,0.03659849300322928,21.46099718093267,-1.0217232598810244,0.9940419282600543,74,1858,0.0504,0.03982777179763186,21.876891918186185,-0.8978972000895009,0.9860784317925604,75,1858,0.0481,0.040365984930032295,21.397754555092924,-0.6715564459346419,0.9496031628235115,55.830657311811684,64.37800530082578
CP002353,2899,2899,0.0334,1.0,17.967871326342472,155.95466759002045,0.0,38,2899,0.03,0.013107968264918937,17.05872210923198,-2.8706722394814093,0.9999999992278527,71,2899,0.0315,0.024491203863401173,17.46646787418681,-1.1632861404124026,0.9888916216372611,65,2899,0.0327,0.02242152466367713,17.78502459936449,-1.6754151692916261,0.9995752154799571,53,2899,0.0326,0.018282166264229044,17.758727431885426,-2.3372958540640876,0.9999990742777223,67,2899,0.0285,0.023111417730251813,16.639636414297037,-0.9388125804586547,0.9673521820022605,67,2899,0.0325,0.023111417730251813,17.732385626305334,-1.5349034570748255,0.998831746315749,62.444079661404686,73.5681544322742
