Accession,0_TAA,0_TGA,0_TAG,1_TAA,1_TGA,1_TAG,2_TAA,2_TGA,2_TAG,GC,GC3
CP008803,0.29102167182662536,0.5913312693498453,0.11764705882352941,0.24825174825174826,0.6153846153846154,0.13636363636363635,0.1948529411764706,0.6654411764705882,0.13970588235294118,58.73526537989287,72.73222726377944
CP008804,0.5518590998043053,0.31898238747553814,0.12915851272015655,0.5262096774193549,0.36088709677419356,0.11290322580645161,0.5258620689655172,0.3426724137931034,0.1314655172413793,41.485378297724615,37.617035142518624
CP008876,0.49042709867452133,0.26362297496318116,0.24594992636229748,0.4781021897810219,0.29744525547445255,0.22445255474452555,0.4540229885057471,0.30268199233716475,0.24329501915708812,42.89902979467948,39.81139382766129
CP008889,0.014184397163120567,0.900709219858156,0.0851063829787234,0.07207207207207207,0.8198198198198198,0.10810810810810811,0.05025125628140704,0.8994974874371859,0.05025125628140704,69.12715362488407,88.89737637006021
CP009056,0.6438026474127557,0.197352587244284,0.1588447653429603,0.6054794520547945,0.19726027397260273,0.19726027397260273,0.6298003072196621,0.2196620583717358,0.15053763440860216,34.11906545617566,23.464886117265397
CP009122,0.25555555555555554,0.48148148148148145,0.26296296296296295,0.34649122807017546,0.43859649122807015,0.2149122807017544,0.2740740740740741,0.4962962962962963,0.22962962962962963,63.852976138981546,77.8523576454288
CP009129,0.5449029126213593,0.22451456310679613,0.23058252427184467,0.5069444444444444,0.2569444444444444,0.2361111111111111,0.4909090909090909,0.2517482517482518,0.2573426573426573,39.337963397465984,32.747774802195735
CP009159,0.579250720461095,0.22910662824207492,0.19164265129682997,0.5805515239477503,0.22786647314949202,0.19158200290275762,0.5579710144927537,0.21920289855072464,0.22282608695652173,40.21517446048486,34.327891206690964
CP009217,0.6462715105162524,0.14531548757170173,0.2084130019120459,0.44580152671755724,0.3374045801526718,0.216793893129771,0.6134453781512605,0.14495798319327732,0.2415966386554622,30.772110339135217,20.76253209947903
CP009257,0.6090985678180286,0.22662173546756528,0.16427969671440606,0.6047700170357752,0.22657580919931858,0.1686541737649063,0.6263959390862944,0.20304568527918782,0.17055837563451776,39.04102432934414,30.15086226840688
CP009291,0.21397379912663755,0.5938864628820961,0.19213973799126638,0.25133689839572193,0.5508021390374331,0.19786096256684493,0.22088353413654618,0.6144578313253012,0.1646586345381526,63.498786030225865,78.0663982712248
CP009301,0.6074498567335244,0.12607449856733524,0.2664756446991404,0.5779527559055118,0.14645669291338584,0.2755905511811024,0.6060070671378092,0.1501766784452297,0.24381625441696114,38.160626280072236,30.365542562313244
CP009302,0.28421052631578947,0.5263157894736842,0.18947368421052632,0.2073170731707317,0.5121951219512195,0.2804878048780488,0.24742268041237114,0.4845360824742268,0.26804123711340205,63.56247518546403,83.53319656943042
CP009415,0.6277777777777778,0.175,0.19722222222222222,0.6163522012578616,0.19811320754716982,0.18553459119496854,0.639344262295082,0.20327868852459016,0.15737704918032788,31.341301460823374,21.277411938002068
CP009416,0.425206124852768,0.3875147232037691,0.1872791519434629,0.44575163398692813,0.4013071895424837,0.15294117647058825,0.403954802259887,0.4336158192090395,0.16242937853107345,42.71028162297142,39.83530548533074
CP009440,0.6005089058524173,0.17048346055979643,0.22900763358778625,0.6243093922651933,0.15193370165745856,0.22375690607734808,0.6234177215189873,0.16772151898734178,0.2088607594936709,32.409575622032754,21.4825863517748
CP009450,0.46260869565217394,0.37217391304347824,0.16521739130434782,0.47703180212014135,0.3657243816254417,0.15724381625441697,0.4190283400809717,0.4008097165991903,0.18016194331983806,59.1055762813133,72.33070462626006
CP009460,0.4104803493449782,0.4119359534206696,0.17758369723435224,0.4017241379310345,0.4482758620689655,0.15,0.367112810707457,0.47609942638623326,0.15678776290630975,56.863072615393875,68.07878806747625
CP009495,0.09055118110236221,0.7283464566929134,0.18110236220472442,0.1744186046511628,0.6356589147286822,0.18992248062015504,0.12418300653594772,0.6372549019607843,0.238562091503268,67.40296010338368,84.61730506030531
CP009621,0.5066889632107023,0.18812709030100336,0.30518394648829433,0.5103578154425612,0.22033898305084745,0.2693032015065913,0.5246853823814134,0.20716360116166505,0.2681510164569216,47.34426512808975,51.92752259368553
CP009706,0.4287369640787949,0.34183082271147164,0.22943221320973348,0.46919917864476385,0.32340862422997946,0.20739219712525667,0.44841269841269843,0.3425925925925926,0.20899470899470898,48.99027546930956,51.35022858506081
CP009761,0.6451612903225806,0.17866004962779156,0.1761786600496278,0.6201117318435754,0.20391061452513967,0.17597765363128492,0.6467065868263473,0.19161676646706588,0.16167664670658682,28.613425002566057,17.410806851371895
CP009962,0.3256997455470738,0.4173027989821883,0.25699745547073793,0.33518005540166207,0.40166204986149584,0.2631578947368421,0.3251088534107402,0.43686502177068215,0.23802612481857766,56.14760476071163,66.21716450862586
CP010049,0.7030075187969925,0.10902255639097744,0.18796992481203006,0.6986301369863014,0.1415525114155251,0.1598173515981735,0.65625,0.17857142857142858,0.16517857142857142,27.355738170917643,17.029503677460873
CP010310,0.1464968152866242,0.6656050955414012,0.18789808917197454,0.18181818181818182,0.6446280991735537,0.17355371900826447,0.17080745341614906,0.6459627329192547,0.18322981366459629,64.29510358627456,81.17188358366714
CP010311,0.2968197879858657,0.6007067137809188,0.10247349823321555,0.31446540880503143,0.5220125786163522,0.16352201257861634,0.3087719298245614,0.543859649122807,0.14736842105263157,57.04724152307436,67.55180398221856
CP010327,0.5970031545741324,0.13958990536277602,0.2634069400630915,0.5823529411764706,0.16568627450980392,0.2519607843137255,0.6057201225740552,0.12257405515832483,0.27170582226762,34.07937116047691,27.123549940749196
CP010557,0.4497528830313015,0.3525535420098847,0.19769357495881384,0.47160068846815834,0.33562822719449226,0.1927710843373494,0.42936802973977695,0.3828996282527881,0.18773234200743494,57.46663735384941,69.14456304873171
CP010803,0.2415902140672783,0.5504587155963303,0.20795107033639143,0.22131147540983606,0.6229508196721312,0.1557377049180328,0.20238095238095238,0.6507936507936508,0.14682539682539683,62.136990680531866,77.8443506851579
CP010812,0.4101508916323731,0.38545953360768176,0.20438957475994513,0.40971168437025796,0.40515933232169954,0.18512898330804248,0.3985890652557319,0.37918871252204583,0.2222222222222222,47.68660014489405,48.187630250539605
CP010820,0.4604966139954853,0.2580887885628292,0.28141459744168545,0.46335078534031415,0.29232111692844676,0.2443280977312391,0.488394584139265,0.2746615087040619,0.2369439071566731,37.62160160155614,29.650119823560072
CP010848,0.21019108280254778,0.554140127388535,0.2356687898089172,0.13953488372093023,0.6046511627906976,0.2558139534883721,0.17293233082706766,0.556390977443609,0.2706766917293233,61.482170590579855,69.55944402868448
CP010954,0.2084942084942085,0.5984555984555985,0.19305019305019305,0.2100456621004566,0.5981735159817352,0.1917808219178082,0.2168284789644013,0.6213592233009708,0.16181229773462782,64.78577951884652,80.67182055757047
CP010978,0.5077860528097495,0.24915368991198375,0.24306025727826674,0.5157807308970099,0.2558139534883721,0.22840531561461794,0.49153908138597907,0.24093473005640612,0.26752618855761484,39.51025272003354,32.877419508684575
CP011047,0.49475524475524474,0.3688811188811189,0.13636363636363635,0.509719222462203,0.3650107991360691,0.12526997840172785,0.4197080291970803,0.4854014598540146,0.0948905109489051,56.713449553506614,65.83429011834907
CP011052,0.4200507614213198,0.30456852791878175,0.2753807106598985,0.446693657219973,0.26450742240215924,0.28879892037786775,0.4332425068119891,0.3106267029972752,0.2561307901907357,54.34229363544384,58.664819914587355
CP011132,0.4195710455764075,0.44906166219839144,0.13136729222520108,0.4237536656891496,0.44281524926686217,0.13343108504398826,0.41459369817578773,0.4262023217247098,0.15920398009950248,53.42132434919108,60.23980933525132
CP011144,0.10655737704918032,0.6311475409836066,0.26229508196721313,0.14666666666666667,0.48,0.37333333333333335,0.125,0.5083333333333333,0.36666666666666664,70.24472469756303,91.83574093071088
CP011265,0.33941605839416056,0.3686131386861314,0.291970802919708,0.39215686274509803,0.33725490196078434,0.27058823529411763,0.37272727272727274,0.39090909090909093,0.23636363636363636,61.27703074231442,74.69959872193375
CP011280,0.6308411214953271,0.1588785046728972,0.2102803738317757,0.4946236559139785,0.25806451612903225,0.24731182795698925,0.5355191256830601,0.21311475409836064,0.25136612021857924,28.43197837356716,16.524129169310495
CP011301,0.1457286432160804,0.6633165829145728,0.19095477386934673,0.1711229946524064,0.6577540106951871,0.1711229946524064,0.16597510373443983,0.6431535269709544,0.1908713692946058,66.99219674934137,85.48284691326599
CR522870,0.3960216998191682,0.3074141048824593,0.2965641952983725,0.4068100358422939,0.25089605734767023,0.34229390681003585,0.42115768463073855,0.3193612774451098,0.25948103792415167,46.81120389126019,46.78685577190412
CR767821,0.6016042780748663,0.20588235294117646,0.1925133689839572,0.6099290780141844,0.1453900709219858,0.24468085106382978,0.6230529595015576,0.1806853582554517,0.19626168224299065,27.478789597422765,18.674138485802537
CU207211,0.33653846153846156,0.4855769230769231,0.1778846153846154,0.3536036036036036,0.4346846846846847,0.21171171171171171,0.36185819070904646,0.4474327628361858,0.19070904645476772,54.294927411590145,61.30129436415914
CU207366,0.5898942420681551,0.2291421856639248,0.1809635722679201,0.5880361173814899,0.20654627539503387,0.2054176072234763,0.579088471849866,0.2225201072386059,0.19839142091152814,36.610762505380464,31.07975083762683
FM162591,0.5166666666666667,0.2833333333333333,0.2,0.5764482431149098,0.2611585944919278,0.1623931623931624,0.4931650893796004,0.31335436382754994,0.19348054679284962,42.15263441378232,36.81975898763724
FM178379,0.5485781990521327,0.23222748815165878,0.21919431279620852,0.5307781649245064,0.20557491289198607,0.26364692218350755,0.5445665445665445,0.26373626373626374,0.1916971916971917,39.228369118524945,31.254816338978802
FO082060,0.46484375,0.328125,0.20703125,0.4224965706447188,0.3388203017832647,0.23868312757201646,0.47132867132867134,0.3006993006993007,0.22797202797202798,48.74592356611492,52.42586155003232
FO117623,0.027777777777777776,0.7638888888888888,0.20833333333333334,0.007352941176470588,0.8235294117647058,0.16911764705882354,0.038834951456310676,0.7233009708737864,0.23786407766990292,72.94799952413575,91.9446512707162
FO203355,0.4742138364779874,0.34465408805031444,0.1811320754716981,0.4785615491009682,0.3665283540802213,0.15491009681881052,0.4243369734789392,0.3868954758190328,0.18876755070202808,54.98448319795764,61.940331818012474
FO203431,0.015503875968992248,0.8527131782945736,0.13178294573643412,0.06481481481481481,0.7685185185185185,0.16666666666666666,0.020833333333333332,0.8489583333333334,0.13020833333333334,74.13113438628203,94.01517662195404
FO203503,0.5010615711252654,0.3885350318471338,0.11040339702760085,0.501358695652174,0.375,0.12364130434782608,0.5178082191780822,0.38082191780821917,0.10136986301369863,41.44885295133328,40.78723575017433
FO538765,0.23943661971830985,0.4835680751173709,0.27699530516431925,0.339041095890411,0.4726027397260274,0.18835616438356165,0.25259515570934254,0.5847750865051903,0.16262975778546712,59.47292758299727,71.77968637236609
FO818637,0.507981220657277,0.292018779342723,0.2,0.4900398406374502,0.3386454183266932,0.17131474103585656,0.43711967545638947,0.3711967545638945,0.19168356997971603,44.774330728468335,41.68672780239337
FP236843,0.43607954545454547,0.4275568181818182,0.13636363636363635,0.43312101910828027,0.4267515923566879,0.14012738853503184,0.47128378378378377,0.42905405405405406,0.09966216216216216,55.19723177692024,63.47612325971228
FP475956,0.20212765957446807,0.6063829787234043,0.19148936170212766,0.15920398009950248,0.6318407960199005,0.208955223880597,0.13191489361702127,0.6510638297872341,0.2170212765957447,63.668369718662085,77.31274925107616
FP476056,0.5015576323987538,0.21910695742471442,0.2793354101765317,0.5484261501210653,0.18523002421307505,0.26634382566585957,0.5337349397590362,0.22289156626506024,0.2433734939759036,42.77961255494673,45.41348238789777
FP565814,0.10714285714285714,0.6071428571428571,0.2857142857142857,0.15730337078651685,0.6235955056179775,0.21910112359550563,0.13125,0.6625,0.20625,66.11764172814244,82.8042930616612
FP929032,0.42565597667638483,0.43440233236151604,0.13994169096209913,0.4671814671814672,0.42084942084942084,0.11196911196911197,0.43272727272727274,0.4509090909090909,0.11636363636363636,55.819374238205285,74.21941920187335
FP929038,0.43597122302158275,0.3553956834532374,0.20863309352517986,0.41196581196581195,0.4,0.18803418803418803,0.45323741007194246,0.37589928057553956,0.17086330935251798,42.42908288632823,43.118306571633816
FP929045,0.402088772845953,0.42036553524804177,0.17754569190600522,0.43823529411764706,0.4294117647058823,0.1323529411764706,0.37966101694915255,0.4711864406779661,0.14915254237288136,55.57136564553089,72.34881549886967
FP929047,0.2396694214876033,0.512396694214876,0.24793388429752067,0.22950819672131148,0.5163934426229508,0.2540983606557377,0.15555555555555556,0.5925925925925926,0.2518518518518518,60.42643309824608,87.4344736461488
FP929048,0.6150627615062761,0.1600418410041841,0.22489539748953974,0.6150121065375302,0.22397094430992737,0.16101694915254236,0.6468401486988847,0.1579925650557621,0.19516728624535315,30.50619519642633,18.804759394940334
FP929050,0.45466666666666666,0.332,0.21333333333333335,0.5022222222222222,0.3333333333333333,0.16444444444444445,0.47318611987381703,0.35962145110410093,0.167192429022082,41.463507385871054,42.52302952095524
FP929054,0.5089655172413793,0.3213793103448276,0.1696551724137931,0.5376,0.3296,0.1328,0.49248747913188645,0.332220367278798,0.17529215358931552,41.74945462277887,40.67013820440939
FP929056,0.27692307692307694,0.5384615384615384,0.18461538461538463,0.2619047619047619,0.6031746031746031,0.1349206349206349,0.2847682119205298,0.543046357615894,0.17218543046357615,56.73042843377256,83.21353855091267
FP929061,0.5132496513249651,0.298465829846583,0.18828451882845187,0.47523219814241485,0.32972136222910214,0.19504643962848298,0.48663101604278075,0.31907308377896615,0.19429590017825313,36.27636937088495,31.75870431037972
FP929062,0.40669856459330145,0.3923444976076555,0.20095693779904306,0.426497277676951,0.426497277676951,0.147005444646098,0.39705882352941174,0.40625,0.19669117647058823,46.35469950180782,55.6808931147055
FQ312005,0.5374732334047109,0.21413276231263384,0.24839400428265523,0.5873983739837398,0.1951219512195122,0.21747967479674796,0.5653206650831354,0.1995249406175772,0.23515439429928742,36.74728232477176,31.156230803996035
FQ859181,0.29396325459317585,0.4645669291338583,0.24146981627296588,0.3088235294117647,0.45588235294117646,0.23529411764705882,0.2890625,0.4817708333333333,0.22916666666666666,59.17104429022804,69.05644074984822
FR872580,0.4759259259259259,0.31666666666666665,0.2074074074074074,0.4819004524886878,0.2828054298642534,0.23529411764705882,0.4966139954853273,0.33182844243792325,0.17155756207674944,39.02885805578276,32.766354495948875
FR872582,0.48501362397820164,0.3106267029972752,0.20435967302452315,0.4745222929936306,0.3089171974522293,0.21656050955414013,0.4470899470899471,0.37566137566137564,0.17724867724867724,41.776290621017914,37.52485635809864
HE717023,0.481994459833795,0.3028624192059095,0.21514312096029548,0.4988962472406181,0.29911699779249445,0.20198675496688742,0.5273972602739726,0.295662100456621,0.1769406392694064,41.823124767505284,38.78176693885309
HE804045,0.07307692307692308,0.6884615384615385,0.23846153846153847,0.06751054852320675,0.7932489451476793,0.13924050632911392,0.07971014492753623,0.7367149758454107,0.18357487922705315,72.19005981740804,92.45511871742411
HE956757,0.2217391304347826,0.5608695652173913,0.21739130434782608,0.25980392156862747,0.5245098039215687,0.21568627450980393,0.24166666666666667,0.5375,0.22083333333333333,63.35480266833164,76.84116907436655
HE983995,0.5228215767634855,0.17012448132780084,0.3070539419087137,0.5027322404371585,0.18579234972677597,0.3114754098360656,0.5279187817258884,0.15228426395939088,0.3197969543147208,36.62270467687937,29.694378249161563
HE999757,0.5370370370370371,0.22946859903381642,0.23349436392914655,0.5678180286436394,0.2005054759898905,0.2316764953664701,0.510677808727948,0.22934076137418755,0.25998142989786444,34.526311521755325,24.558119673318657
HF563609,0.5956521739130435,0.20579710144927535,0.19855072463768117,0.6327985739750446,0.19607843137254902,0.1711229946524064,0.5561694290976059,0.24125230202578268,0.20257826887661143,37.5320687861883,32.345363804424146
HF571988,0.43309859154929575,0.3415492957746479,0.22535211267605634,0.47565922920892495,0.3174442190669371,0.20689655172413793,0.4640449438202247,0.33146067415730335,0.20449438202247192,47.29985573455644,46.77191886852518
HF680312,0.4477401129943503,0.2810734463276836,0.2711864406779661,0.4752906976744186,0.2703488372093023,0.2543604651162791,0.44104134762633995,0.31546707503828486,0.2434915773353752,46.62558847116874,44.60272517937761
HF951689,0.35276073619631904,0.2791411042944785,0.36809815950920244,0.3377926421404682,0.28762541806020064,0.3745819397993311,0.30153846153846153,0.2953846153846154,0.40307692307692305,54.40961691004959,59.36590958805203
HG315671,0.6579457364341085,0.1375968992248062,0.20445736434108527,0.6642487046632124,0.14715025906735751,0.18860103626943006,0.6522222222222223,0.15222222222222223,0.19555555555555557,33.27716485153783,24.49924820932333
HG322949,0.32961783439490444,0.4601910828025478,0.21019108280254778,0.33389544688026984,0.3912310286677909,0.2748735244519393,0.3192982456140351,0.48947368421052634,0.1912280701754386,61.04793056851058,74.54066962142373
HG530068,0.24797843665768193,0.477088948787062,0.2749326145552561,0.24468085106382978,0.4787234042553192,0.2765957446808511,0.2057142857142857,0.5771428571428572,0.21714285714285714,62.00780052917474,84.45850343721993
HG934468,0.4563953488372093,0.33430232558139533,0.20930232558139536,0.405607476635514,0.33457943925233646,0.25981308411214954,0.43333333333333335,0.3433333333333333,0.22333333333333333,44.89917684561958,48.977155781453355
HG938353,0.2394736842105263,0.5526315789473685,0.20789473684210527,0.30538922155688625,0.47904191616766467,0.2155688622754491,0.21994134897360704,0.5131964809384164,0.2668621700879765,61.48098887211212,77.01995813690445
LK028559,0.6099706744868035,0.22580645161290322,0.16422287390029325,0.5648148148148148,0.2345679012345679,0.2006172839506173,0.6688741721854304,0.18211920529801323,0.1490066225165563,31.29013559151167,21.093615602593662
LN614827,0.4959183673469388,0.22040816326530613,0.2836734693877551,0.47011494252873565,0.2850574712643678,0.24482758620689654,0.4612546125461255,0.2607626076260763,0.2779827798277983,38.290419156664626,30.697676770316328
LN614830,0.4971590909090909,0.2627840909090909,0.24005681818181818,0.5124792013311148,0.24958402662229617,0.23793677204658903,0.44537815126050423,0.2672268907563025,0.28739495798319326,40.45678767672056,34.63316066954526
